"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
7180,65.58495822,64.69359331,68.70473538,65.82172702,65.55710306,65.82172702,64.54038997,65.86350975,67.53481894,66.37883008
7181,65.57582509,64.68458432,68.6951678,65.81256092,65.54797382,65.81256092,64.53140231,65.85433784,67.52541429,66.36958641
7182,65.58061821,64.68950153,68.69952659,65.81732108,65.55277082,65.81732108,64.53634085,65.85909217,67.52993595,66.37426901
7183,65.58541,64.69441737,68.70388417,65.82207991,65.55756648,65.82207991,64.54127802,65.86384519,67.53445636,66.3789503
7184,65.59020045,64.69933185,68.70824053,65.82683742,65.5623608,65.82683742,64.54621381,65.86859688,67.5389755,66.38363029
7185,65.59498956,64.70424495,68.71259569,65.8315936,65.56715379,65.8315936,64.55114823,65.87334725,67.54349339,66.38830898
7186,65.59977734,64.70915669,68.71694962,65.83634846,65.57194545,65.83634846,64.55608127,65.8780963,67.54801002,66.39298636
7187,65.59064978,64.70015305,68.70738834,65.84110199,65.57673577,65.84110199,64.56101294,65.86893001,67.55252539,66.39766245
7188,65.59543684,64.705064,68.71174179,65.8458542,65.58152476,65.8458542,64.56594324,65.87367835,67.55703951,66.40233723
7189,65.60022256,64.70997357,68.71609403,65.85060509,65.58631242,65.85060509,64.57087217,65.87842537,67.56155237,66.40701071
7190,65.60500695,64.71488178,68.72044506,65.85535466,65.59109875,65.85535466,64.57579972,65.88317107,67.56606398,66.41168289
7191,65.59588374,64.71978862,68.71088861,65.86010291,65.59588374,65.86010291,64.58072591,65.88791545,67.55666806,66.41635378
7192,65.60066741,64.7246941,68.71523915,65.86484983,65.60066741,65.86484983,64.58565072,65.89265851,67.56117909,66.42102336
7193,65.60544974,64.72959822,68.71958849,65.86959544,65.59154734,65.86959544,64.59057417,65.88349785,67.56568886,66.41178924
7194,65.61023075,64.73450097,68.72393661,65.87433973,65.59633028,65.87433973,64.59549625,65.8882402,67.57019739,66.41645816
7195,65.61501042,64.73940236,68.72828353,65.8790827,65.60111188,65.8790827,64.60041696,65.89298124,67.57470466,66.42112578
7196,65.61978877,64.73040578,68.71873263,65.86992774,65.59199555,65.86992774,64.59143969,65.88382435,67.56531406,66.4118955
7197,65.62456579,64.73530638,68.72307906,65.87467,65.59677643,65.87467,64.59635959,65.88856468,67.56982076,66.41656246
7198,65.62934148,64.74020561,68.72742428,65.87941095,65.60155599,65.87941095,64.60127813,65.8933037,67.5743262,66.42122812
7199,65.63411585,64.74510349,68.7317683,65.88415058,65.60633421,65.88415058,64.6061953,65.89804139,67.57883039,66.42589249
7200,65.63888889,64.75,68.73611111,65.88888889,65.61111111,65.88888889,64.61111111,65.90277778,67.58333333,66.43055556
7201,65.6436606,64.75489515,68.74045271,65.89362589,65.60199972,65.89362589,64.61602555,65.90751285,67.58783502,66.43521733
7202,65.64843099,64.75978895,68.74479311,65.89836157,65.6067759,65.89836157,64.62093863,65.9122466,67.59233546,66.43987781
7203,65.65320006,64.76468138,68.74913231,65.90309593,65.61155074,65.90309593,64.62585034,65.91697904,67.59683465,66.444537
7204,65.6579678,64.76957246,68.75347029,65.90782898,65.60244309,65.89394781,64.61687951,65.90782898,67.60133259,66.43531371
7205,65.66273421,64.77446218,68.75780708,65.91256072,65.60721721,65.89868147,64.62179042,65.91256072,67.60582929,66.43997224
7206,65.66749931,64.77935054,68.76214266,65.91729115,65.61199001,65.90341382,64.62669997,65.91729115,67.61032473,66.44462948
7207,65.67226308,64.78423755,68.76647704,65.92202026,65.61676148,65.90814486,64.63160816,65.92202026,67.61481893,66.44928542
7208,65.66315205,64.7891232,68.77081021,65.92674806,65.62153163,65.91287458,64.63651498,65.92674806,67.61931188,66.45394007
7209,65.65404356,64.78013594,68.76127063,65.917603,65.61242891,65.90373145,64.6275489,65.917603,67.60993203,66.44472188
7210,65.65880721,64.7850208,68.76560333,65.9223301,65.61719834,65.90846047,64.63245492,65.9223301,67.60055479,66.44937587
7211,65.66356955,64.78990431,68.76993482,65.92705589,65.62196644,65.91318818,64.63735959,65.92705589,67.60504784,66.45402857
7212,65.66833056,64.79478647,68.77426511,65.93178037,65.62673322,65.91791459,64.6422629,65.93178037,67.59567388,66.45867998
7213,65.67309025,64.79966727,68.7785942,65.92263968,65.61763483,65.92263968,64.64716484,65.93650354,67.60016637,66.44946624
7214,65.67784863,64.80454671,68.7829221,65.92736346,65.62240089,65.92736346,64.65206543,65.9412254,67.60465761,66.45411699
7215,65.68260568,64.80942481,68.78724879,65.93208593,65.62716563,65.93208593,64.65696466,65.94594595,67.60914761,66.45876646
7216,65.67350333,64.81430155,68.77771619,65.9368071,65.63192905,65.9368071,64.66186253,65.95066519,67.59977827,66.46341463
7217,65.67825966,64.81917694,68.76818623,65.94152695,65.62283497,65.94152695,64.66675904,65.94152695,67.59041153,66.46806152
7218,65.68301469,64.82405098,68.77251316,65.9462455,65.62759767,65.9462455,64.6716542,65.9462455,67.59490163,66.47270712
7219,65.68776839,64.82892367,68.7768389,65.9371104,65.61850672,65.9371104,64.66269566,65.9371104,67.5993905,66.4634991
7220,65.69252078,64.83379501,68.78116343,65.94182825,65.60941828,65.94182825,64.66759003,65.94182825,67.60387812,66.46814404
7221,65.69727185,64.82481651,68.78548677,65.9326963,65.60033236,65.9326963,64.65863454,65.9326963,67.60836449,66.45893921
7222,65.7020216,64.82968707,68.78980892,65.93741346,65.60509554,65.93741346,64.66352811,65.93741346,67.61284963,66.46358349
7223,65.69292538,64.82071162,68.7802852,65.92828465,65.6098574,65.92828465,64.65457566,65.94212931,67.60348886,66.4682265
7224,65.69767442,64.8255814,68.78460687,65.93300111,65.61461794,65.93300111,64.65946844,65.94684385,67.60797342,66.47286822
7225,65.70242215,64.83044983,68.78892734,65.93771626,65.61937716,65.93771626,64.66435986,65.95155709,67.61245675,66.47750865
7226,65.69332964,64.821478,68.77940769,65.9285912,65.61029615,65.9285912,64.65541102,65.94243011,67.60309992,66.46830888
7227,65.69807666,64.82634565,68.78372769,65.93330566,65.61505466,65.93330566,64.66030165,65.94714266,67.60758268,66.47294866
7228,65.68898727,64.81737687,68.7742114,65.93801882,65.61981184,65.92418373,64.65135584,65.9518539,67.59822911,66.47758716
7229,65.69373357,64.82224374,68.77853092,65.94273067,65.62456771,65.9288975,64.65624568,65.95656384,67.6027113,66.48222437
7230,65.69847856,64.82710927,68.78284924,65.93360996,65.61549101,65.9197787,64.6473029,65.94744122,67.593361,66.47302905
7231,65.70322224,64.83197345,68.78716637,65.93832112,65.62024616,65.92449177,64.65219195,65.95215046,67.59784262,66.47766561
7232,65.7079646,64.83683628,68.7914823,65.94303097,65.625,65.92920354,64.65707965,65.95685841,67.60232301,66.48230088
7233,65.69888013,64.82787225,68.78197152,65.94773953,65.62975252,65.93391401,64.66196599,65.96156505,67.59297663,66.48693488
7234,65.68979818,64.8189107,68.77246337,65.93862317,65.63450373,65.93862317,64.66685098,65.96627039,67.58363284,66.4915676
7235,65.68071873,64.80995162,68.76295784,65.92950933,65.62543193,65.92950933,64.65791292,65.95715273,67.57429164,66.48237733
7236,65.68546158,64.81481481,68.76727474,65.9342178,65.63018242,65.9342178,64.66279713,65.96185738,67.5787728,66.4870094
7237,65.69020312,64.80585878,68.77159044,65.92510709,65.62111372,65.92510709,64.6538621,65.95274285,67.58325273,66.4778223
7238,65.68112738,64.79690522,68.76208897,65.91599889,65.61204753,65.91599889,64.64492954,65.94363084,67.57391545,66.46863775
7239,65.68586821,64.8017682,68.7664042,65.92070728,65.6167979,65.92070728,64.64981351,65.94833541,67.57839481,66.47326979
7240,65.69060773,64.80662983,68.77071823,65.92541436,65.62154696,65.92541436,64.65469613,65.95303867,67.58287293,66.47790055
7241,65.6815357,64.79767988,68.76122083,65.9163099,65.61248446,65.9163099,64.64576716,65.9439304,67.57353957,66.46871979
7242,65.68627451,64.80254073,68.76553438,65.92101629,65.60342447,65.92101629,64.65064899,65.93482463,67.57801712,66.4733499
7243,65.67720558,64.79359381,68.75604031,65.91191495,65.59436698,65.91191495,64.64172304,65.92572139,67.56868701,66.4641723
7244,65.66813915,64.78464936,68.74654887,65.90281612,65.58531198,65.90281612,64.63279956,65.91662065,67.55935947,66.45499724
7245,65.67287785,64.77570738,68.75086266,65.90752243,65.59006211,65.89371981,64.62387854,65.92132505,67.56383713,66.44582471
7246,65.67761524,64.78056859,68.75517527,65.89842672,65.59481093,65.89842672,64.6287607,65.92602815,67.56831355,66.45045542
7247,65.68235132,64.78542845,68.75948668,65.90313233,65.58575962,65.88933352,64.61984269,65.91693114,67.57278874,66.45508486
7248,65.68708609,64.77649007,68.76379691,65.90783664,65.57671082,65.88024283,64.61092715,65.90783664,67.57726269,66.44591611
7249,65.69181956,64.76755415,68.76810595,65.89874465,65.56766451,65.87115464,64.60201407,65.89874465,67.58173541,66.4367499
7250,65.68275862,64.75862069,68.75862069,65.88965517,65.55862069,65.86206897,64.59310345,65.88965517,67.57241379,66.42758621
7251,65.68749138,64.7634809,68.76292925,65.8943594,65.56337057,65.866777,64.59798648,65.8943594,67.57688595,66.43221625
7252,65.69222284,64.76833977,68.75344732,65.89906233,65.55432984,65.87148373,64.60286817,65.89906233,67.56756757,66.42305571
7253,65.69695298,64.7731973,68.75775541,65.90376396,65.559079,65.87618916,64.60774852,65.90376396,67.57203916,66.4276851
7254,65.70168183,64.77805349,68.76206231,65.9084643,65.55004136,65.8671078,64.59884202,65.9084643,67.57650951,66.41852771
7255,65.69262578,64.76912474,68.75258442,65.89937974,65.5410062,65.85802895,64.58993797,65.89937974,67.56719504,66.40937285
7256,65.69735391,64.77398015,68.75689085,65.90407938,65.54575524,65.86273429,64.59481808,65.90407938,67.57166483,66.41400221
7257,65.70208075,64.77883423,68.76119609,65.90877773,65.55050296,65.86743834,64.59969684,65.90877773,67.57613339,66.41863029
7258,65.69302838,64.76990907,68.76550014,65.89969689,65.54147148,65.85836319,64.59079636,65.89969689,67.56682282,66.4094792
7259,65.69775451,64.77476236,68.769803,65.90439454,65.54621849,65.86306654,64.59567434,65.90439454,67.57129081,66.41410663
7260,65.70247934,64.77961433,68.77410468,65.90909091,65.55096419,65.8677686,64.60055096,65.90909091,67.57575758,66.41873278
7261,65.70720286,64.78446495,68.77840518,65.91378598,65.55570858,65.87246936,64.60542625,65.91378598,67.58022311,66.42335766
7262,65.71192509,64.78931424,68.76893418,65.91847976,65.54668135,65.87716882,64.61030019,65.91847976,67.58468741,66.41421096
7263,65.71664601,64.79416219,68.7732342,65.92317224,65.55142503,65.881867,64.61517279,65.92317224,67.58915049,66.41883519
7264,65.70759912,64.78524229,68.76376652,65.91409692,65.54240088,65.87279736,64.60627753,65.91409692,67.57984581,66.40969163
7265,65.69855471,64.77632485,68.75430145,65.90502409,65.53337922,65.86373021,64.59738472,65.90502409,67.5705437,66.40055058
7266,65.70327553,64.78117258,68.75860171,65.90971649,65.53812276,65.8684283,64.60225709,65.90971649,67.57500688,66.40517479
7267,65.70799505,64.78601899,68.76290078,65.9144076,65.54286501,65.87312509,64.60712811,65.9144076,67.57946883,66.39603688
7268,65.71271326,64.79086406,68.76719868,65.91909741,65.54760594,65.87782058,64.6119978,65.91909741,67.58392955,66.40066043
7269,65.71743018,64.7957078,68.77149539,65.92378594,65.53858853,65.88251479,64.61686614,65.92378594,67.58838905,66.39152566
7270,65.70839065,64.78679505,68.76203576,65.91471802,65.52957359,65.87345254,64.60797799,65.91471802,67.57909216,66.3823934
7271,65.71310686,64.79163801,68.766332,65.91940586,65.5343144,65.87814606,64.61284555,65.91940586,67.58355109,66.38701692
7272,65.70407041,64.78272827,68.75687569,65.91034103,65.52530253,65.86908691,64.6039604,65.91034103,67.57425743,66.37788779
7273,65.70878592,64.77382098,68.76117146,65.9012787,65.51629314,65.86003025,64.59507768,65.9012787,67.56496631,66.36876117
7274,65.71350014,64.77866373,68.76546604,65.89221886,65.50728622,65.85097608,64.58619742,65.89221886,67.56942535,66.35963706
7275,65.71821306,64.78350515,68.76975945,65.89690722,65.51202749,65.8556701,64.59106529,65.89690722,67.57388316,66.36426117
7276,65.72292468,64.78834524,68.77405168,65.90159428,65.51676745,65.86036284,64.59593183,65.90159428,67.57833975,66.35514019
7277,65.72763501,64.793184,68.77834272,65.90628006,65.52150612,65.86505428,64.60079703,65.90628006,67.58279511,66.35976364
7278,65.73234405,64.79802143,68.78263259,65.91096455,65.52624347,65.86974444,64.6056609,65.91096455,67.58724924,66.36438582
7279,65.72331364,64.78911938,68.77318313,65.9019096,65.51724138,65.86069515,64.59678527,65.9019096,67.57796401,66.35526858
7280,65.72802198,64.79395604,68.77747253,65.90659341,65.52197802,65.86538462,64.60164835,65.90659341,67.58241758,66.35989011
7281,65.71899464,64.79879137,68.76802637,65.91127592,65.52671336,65.87007279,64.60651009,65.91127592,67.57313556,66.36451037
7282,65.70996979,64.78989289,68.75858281,65.90222466,65.51771491,65.86102719,64.59763801,65.90222466,67.56385608,66.36912936
7283,65.71467802,64.79472745,68.76287244,65.90690649,65.52244954,65.86571468,64.60249897,65.90690649,67.56830976,66.37374708
7284,65.71938495,64.79956068,68.7671609,65.91158704,65.52718287,65.87040088,64.60735859,65.91158704,67.57276222,66.37836354
7285,65.71036376,64.80439259,68.75772135,65.9162663,65.53191489,65.87508579,64.61221688,65.9162663,67.56348662,66.38297872
7286,65.70134505,64.79549822,68.74828438,65.90721932,65.52292067,65.86604447,64.60334889,65.90721932,67.55421356,66.37386769
7287,65.70605187,64.80032935,68.75257308,65.9118979,65.52765198,65.87072869,64.60820639,65.9118979,67.55866612,66.37848223
7288,65.71075741,64.80515917,68.75686059,65.91657519,65.532382,65.87541164,64.61306257,65.91657519,67.56311745,66.3830955
7289,65.71546165,64.80998765,68.76114693,65.9212512,65.53711071,65.88009329,64.61791741,65.9212512,67.56756757,66.3877075
7290,65.72016461,64.81481481,68.7654321,65.92592593,65.52812071,65.87105624,64.6090535,65.92592593,67.57201646,66.39231824
7291,65.71115073,64.80592511,68.75600055,65.91688383,65.51913318,65.86202167,64.60019202,65.91688383,67.56274859,66.38321218
7292,65.71585299,64.81075151,68.76028524,65.92155787,65.52386177,65.86670324,64.60504663,65.92155787,67.56719693,66.38782227
7293,65.70684218,64.8018648,68.75085699,65.92623063,65.52858906,65.85767174,64.6098999,65.92623063,67.55793226,66.37871932
7294,65.69783384,64.79298053,68.74143131,65.93090211,65.53331505,65.86235262,64.61475185,65.93090211,67.54867014,66.36961886
7295,65.70253598,64.79780672,68.74571624,65.93557231,65.53803975,65.86703221,64.61960247,65.93557231,67.55311857,66.37422892
7296,65.6935307,64.78892544,68.73629386,65.92653509,65.52905702,65.85800439,64.61074561,65.92653509,67.54385965,66.36513158
7297,65.69823215,64.79375086,68.74057832,65.9312046,65.53378101,65.86268329,64.61559545,65.9312046,67.54830752,66.36974099
7298,65.70293231,64.79857495,68.74486161,65.93587284,65.5385037,65.86736092,64.62044396,65.93587284,67.55275418,66.37434914
7299,65.70763118,64.80339773,68.74914372,65.9405398,65.5432251,65.87203727,64.62529114,65.9405398,67.55719962,66.37895602
7300,65.69863014,64.80821918,68.73972603,65.94520548,65.54794521,65.87671233,64.63013699,65.94520548,67.54794521,66.38356164
7301,65.70332831,64.81303931,68.74400767,65.94986988,65.55266402,65.88138611,64.63498151,65.94986988,67.55239008,66.388166
7302,65.69433032,64.81785812,68.73459326,65.954533,65.55738154,65.88605861,64.63982471,65.954533,67.54313887,66.3927691
7303,65.68533479,64.82267561,68.72518143,65.95919485,65.56209777,65.89072984,64.64466658,65.95919485,67.53389018,66.39737094
7304,65.69003286,64.82749179,68.72946331,65.96385542,65.56681271,65.89539978,64.64950712,65.96385542,67.53833516,66.40197152
7305,65.69472964,64.83230664,68.73374401,65.96851472,65.57152635,65.90006845,64.65434634,65.96851472,67.54277892,66.40657084
7306,65.69942513,64.83712018,68.73802354,65.97317273,65.57623871,65.90473583,64.65918423,65.97317273,67.54722146,66.4111689
7307,65.70411934,64.84193239,68.7423019,65.97782948,65.58094977,65.90940194,64.6640208,65.97782948,67.55166279,66.4157657
7308,65.69512863,64.83305966,68.73289546,65.96880131,65.57197592,65.90038314,64.65517241,65.96880131,67.54241927,66.40667761
7309,65.69982214,64.83787112,68.73717335,65.97345738,65.57668628,65.90504857,64.66000821,65.97345738,67.54686004,66.41127377
7310,65.70451436,64.84268126,68.74145007,65.97811218,65.58139535,65.90971272,64.66484268,65.97811218,67.55129959,66.41586867
7311,65.70920531,64.83381206,68.74572562,65.9827657,65.58610313,65.90069758,64.66967583,65.96908768,67.55573793,66.4067843
7312,65.71389497,64.83862144,68.75,65.98741794,65.59080963,65.90536105,64.67450766,65.97374179,67.56017505,66.41137856
7313,65.71858334,64.84342951,68.75427321,65.99206892,65.59551484,65.91002325,64.67933816,65.97839464,67.56461097,66.41597156
7314,65.72327044,64.84823626,68.75854526,65.99671862,65.60021876,65.91468417,64.68416735,65.98304621,67.56904567,66.4205633
7315,65.72795625,64.8530417,68.76281613,66.00136705,65.60492139,65.91934381,64.68899522,65.98769651,67.57347915,66.42515379
7316,65.73264079,64.85784582,68.76708584,66.00601422,65.60962274,65.92400219,64.69382176,65.99234554,67.57791143,66.42974303
7317,65.73732404,64.86264863,68.77135438,66.01066011,65.61432281,65.92865929,64.69864699,65.9969933,67.58234249,66.42066421
7318,65.74200601,64.86745012,68.77562175,66.01530473,65.61902159,65.93331511,64.70347089,66.00163979,67.58677234,66.4252528
7319,65.74668671,64.87225031,68.77988796,66.01994808,65.62371909,65.93796967,64.70829348,66.00628501,67.59120098,66.42984014
7320,65.73770492,64.87704918,68.7704918,66.02459016,65.6284153,65.94262295,64.71311475,66.01092896,67.58196721,66.43442623
7321,65.74238492,64.88184674,68.77475755,66.02923098,65.63311023,65.94727496,64.71793471,66.01557164,67.5863953,66.43901106
7322,65.73340617,64.88664299,68.76536465,66.03387053,65.63780388,65.9519257,64.72275335,66.02021306,67.57716471,66.44359465
