"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
25065,32.49967611,30.41923119,39.27824371,30.38044641,30.34387034,31.91740062,29.84343165,32.18533021,36.48542244,33.52736651
25066,32.50046509,30.41999985,39.27916648,30.38111337,30.34462263,31.91812475,29.84432588,32.18624843,36.48628544,33.52820278
25067,32.50125399,30.42076844,39.28008915,30.38178027,30.34537485,31.91884881,29.84522002,32.18716654,36.48714834,33.52903898
25068,32.49582014,30.41556114,39.27393503,30.37671505,30.34019722,31.91355313,29.83989514,32.18159882,36.48127346,33.52345241
25069,32.49660901,30.41632968,39.27485769,30.37738191,30.3409494,31.91427715,29.84078924,32.1825169,36.48213634,33.52428857
25070,32.49739779,30.41709815,39.27578025,30.3780487,30.3417015,31.9150011,29.84168324,32.18343489,36.48299913,33.52512464
25071,32.4981865,30.41786654,39.2767027,30.37871542,30.34245353,31.91572497,29.84257715,32.18435277,36.48386183,33.52596062
25072,32.49897512,30.41863486,39.27762505,30.37938208,30.34320548,31.91644878,29.84347096,32.18527056,36.48472444,33.52679652
25073,32.49976366,30.41940309,39.2785473,30.38004868,30.34395735,31.9171725,29.84436468,32.18618824,36.48558696,33.52763233
25074,32.50819294,30.42835589,39.28487144,30.37498463,30.35302149,31.91187805,29.85268716,32.19391485,36.47971341,33.52204704
25075,32.50898142,30.42912407,39.28579359,30.37565119,30.35377332,31.91260174,29.8535808,32.19483245,36.4805759,33.52288281
25076,32.50976982,30.42989217,39.28671564,30.37631768,30.35452507,31.91332536,29.85447434,32.19574995,36.4814383,33.5237185
25077,32.51055813,30.43066019,39.28763758,30.3769841,30.35527674,31.9140489,29.85536779,32.19666735,36.4823006,33.5245541
25078,32.51134637,30.43142814,39.28855943,30.37765046,30.35602833,31.91477238,29.85626114,32.19758465,36.48316282,33.52538961
25079,32.50591369,30.42622183,39.28240714,30.37258756,30.35085166,31.9094791,29.85093747,32.19201833,36.47729054,33.51980555
25080,32.50670189,30.42698973,39.28332897,30.37325388,30.35160321,31.91020254,29.85183078,32.1929356,36.47815273,33.52064103
25081,32.50749,30.42775756,39.2842507,30.37392013,30.35235469,31.9109259,29.852724,32.19385277,36.47901482,33.52147642
25082,32.50827804,30.4285253,39.28517233,30.37458631,30.35310609,31.91164919,29.85361713,32.19476984,36.47987683,33.52231172
25083,32.50906599,30.42929297,39.28609386,30.37525243,30.35385742,31.91237241,29.85451016,32.19568681,36.48073874,33.52314694
25084,32.50363452,30.42408783,39.29241626,30.38481307,30.36291831,31.90708031,29.84918766,32.19012171,36.47486773,33.5175641
25085,32.50442244,30.42485546,39.29333769,30.38547916,30.36366959,31.90780349,29.85008065,32.19103865,36.47572962,33.51839928
25086,32.50521027,30.42562301,39.29425902,30.38614519,30.36442079,31.9085266,29.85097354,32.19195549,36.47659142,33.51923438
25087,32.50599803,30.42639048,39.29518024,30.38681115,30.36517191,31.90924963,29.85186634,32.19287223,36.47745312,33.52006939
25088,32.50678571,30.42715788,39.29610136,30.38747704,30.36592296,31.90997259,29.85275905,32.19378888,36.47831474,33.52090431
25089,32.5075733,30.42792519,39.29702239,30.38814287,30.36667393,31.91069548,29.85365166,32.19470542,36.47917626,33.52173914
25090,32.50836081,30.42869243,39.29794331,30.38880863,30.36742483,31.9114183,29.85454418,32.19562187,36.48003769,33.52257389
25091,32.50914825,30.42945959,39.29886413,30.38947433,30.36817565,31.91214104,29.85543661,32.19653822,36.48089902,33.52340855
25092,32.5099356,30.43022667,39.29978484,30.39013996,30.36892639,31.91286371,29.85632894,32.19745448,36.48176027,33.52424312
25093,32.50295721,30.42321018,39.29327645,30.38276846,30.36185374,31.90566235,29.85722118,32.19837063,36.48262142,33.51742403
25094,32.50374463,30.42397733,39.29419718,30.38343419,30.36260456,31.9063851,29.85811332,32.19928669,36.48348248,33.51825865
25095,32.50453196,30.42474441,39.29511781,30.38409985,30.3633553,31.90710777,29.85900537,32.20020265,36.48434345,33.51909318
25096,32.49910245,30.41954114,39.28896825,30.37903843,30.35818026,31.90181761,29.85368441,32.1946392,36.47847418,33.51351237
25097,32.49988975,30.42030818,39.28988887,30.37970405,30.35893097,31.90254025,29.85457642,32.19555513,36.47933513,33.51434687
25098,32.50067697,30.42107513,39.29080938,30.38036961,30.35968159,31.90326281,29.85546834,32.19647096,36.48019598,33.51518128
25099,32.5014641,30.42184201,39.2917298,30.3810351,30.36043215,31.90398531,29.85636016,32.19738669,36.48105674,33.51601561
25100,32.50225115,30.42260882,39.29265011,30.38170053,30.36118262,31.90470773,29.85725189,32.19830232,36.48191741,33.51684985
25101,32.50303813,30.42337554,39.29357032,30.38236589,30.36193302,31.90543007,29.85814352,32.19921785,36.48277799,33.517684
25102,32.50382502,30.42414218,39.29449043,30.38303118,30.36268334,31.90615235,29.85903506,32.20013329,36.48363848,33.51851806
25103,32.51225138,30.41894015,39.30081128,30.37797096,30.35750953,31.90086344,29.85371538,32.19457118,36.4908574,33.52646835
25104,32.51303821,30.41970676,39.30173129,30.37863621,30.35825982,31.90158568,29.85460688,32.19548658,36.4917178,33.52730233
25105,32.51382496,30.42047329,39.3026512,30.3793014,30.35901002,31.90230784,29.85549828,32.19640189,36.49257811,33.52813623
25106,32.51461162,30.42123973,39.303571,30.37996653,30.35976015,31.90302993,29.85638959,32.19731709,36.49343833,33.52897004
25107,32.50918329,30.41603883,39.30989004,30.38952378,30.3688179,31.89774217,29.85107104,32.19175614,36.48757062,33.53691783
25108,32.50996992,30.40902654,39.30338464,30.39018888,30.36956798,31.89054518,29.85196231,32.19267131,36.48843081,33.53775157
25109,32.50454265,30.40382713,39.30970203,30.39974279,30.36439495,31.88525898,29.84664477,32.18711138,36.48256416,33.53217198
25110,32.51296581,30.41277579,39.3160176,30.39468275,30.35922293,31.89418313,29.8413282,32.18155241,36.47669851,33.52659338
25111,32.51375242,30.41354241,39.31693742,30.39534785,30.359973,31.8949054,29.84221948,32.18246761,36.47755874,33.52742714
25112,32.51453895,30.41430895,39.31785715,30.39601288,30.36072301,31.8956276,29.84311066,32.18338271,36.47841889,33.52826081
25113,32.5153254,30.41507541,39.31877677,30.39667784,30.36147293,31.89634973,29.84400176,32.18429772,36.47927894,33.52909439
25114,32.51611177,30.4158418,39.31969628,30.39734274,30.36222278,31.89707178,29.84489275,32.18521262,36.4801389,33.52992789
25115,32.51689806,30.41660811,39.3206157,30.39800757,30.36297255,31.89779376,29.84578366,32.18612743,36.48099877,33.5307613
25116,32.50992506,30.41737434,39.31411216,30.39064211,30.36372225,31.89851566,29.84667447,32.18704214,36.48185855,33.53159462
25117,32.51071141,30.41814049,39.31503159,30.39130703,30.36447187,31.8992375,29.84756519,32.18795676,36.48271824,33.53242786
25118,32.51149768,30.41890656,39.31595092,30.3919719,30.36522142,31.89995926,29.84845581,32.18887127,36.48357783,33.533261
25119,32.506072,30.4278524,39.30980498,30.38691362,30.3600507,31.89467403,29.84314062,32.18331377,36.47771371,33.52768385
25120,32.50064732,30.42265359,39.30365999,30.38185639,30.35488099,31.88938984,29.83782639,32.17775723,36.47185059,33.5221077
25121,32.49522367,30.41745579,39.29751595,30.37680019,30.3497123,31.88410669,29.83251313,32.17220165,36.46598845,33.51653255
25122,32.49600999,30.41822188,39.29843545,30.37746507,30.35046188,31.88482849,29.83340382,32.17311626,36.46684816,33.51736577
25123,32.49679624,30.4189879,39.29935484,30.37812988,30.35121138,31.88555021,29.83429441,32.17403077,36.46770777,33.51819891
25124,32.49137369,30.41379119,39.29321192,30.37307478,30.34604377,31.88026817,29.82898222,32.16847628,36.46184677,33.51262487
25125,32.4921599,30.41455716,39.2941313,30.37373955,30.34679323,31.88098985,29.82987277,32.16939075,36.46270636,33.51345797
25126,32.49294603,30.41532306,39.29505057,30.37440426,30.34754261,31.88171147,29.83076323,32.17030513,36.46356586,33.51429099
25127,32.48752458,30.41012743,39.28890878,30.36935024,30.34237609,31.87643053,29.8254521,32.16475172,36.45770598,33.50871806
25128,32.48831068,30.41089329,39.28982804,30.37001491,30.34312543,31.87715211,29.82634252,32.16566607,36.45856546,33.50955105
25129,32.48909669,30.41165907,39.2907472,30.37067951,30.3438747,31.87787361,29.82723284,32.16658031,36.45942484,33.51038394
25130,32.48988262,30.41242477,39.29166626,30.37134405,30.34462389,31.87859504,29.82812307,32.16749446,36.46028413,33.51121675
25131,32.49066847,30.4131904,39.29258523,30.37200852,30.34537301,31.8793164,29.82901321,32.1684085,36.46114333,33.51204948
25132,32.49145424,30.41395595,39.29350408,30.37267293,30.34612205,31.88003769,29.82990325,32.16932246,36.46200244,33.51288211
25133,32.49223993,30.41472142,39.29442284,30.37333727,30.34687102,31.8807589,29.8307932,32.17023631,36.46286146,33.51371466
25134,32.48527219,30.41548681,39.2953415,30.37400154,30.3476199,31.87356915,29.83168306,32.17115007,36.46372038,33.51454712
25135,32.47830553,30.40848126,39.2888427,30.36664205,30.34055772,31.86638051,29.83257282,32.17206373,36.46457921,33.50773745
25136,32.47909142,30.40924672,39.28976137,30.36730642,30.34130669,31.86710195,29.83346249,32.17297729,36.46543796,33.50856996
25137,32.4736723,30.40405289,39.2960759,30.36225419,30.33614196,31.86182335,29.82815279,32.16742541,36.47265445,33.51651446
25138,32.47445816,30.40481831,39.29699447,30.36291853,30.33689088,31.86254476,29.82904242,32.16833894,36.4735131,33.51734689
25139,32.47524394,30.39781464,39.29049701,30.36358279,30.3298306,31.86326609,29.82248166,32.16183845,36.47437167,33.51817924
25140,32.47602963,30.39858013,39.28400049,30.36424699,30.3305796,31.86398736,29.82337133,32.162752,36.47523014,33.5190115
25141,32.47681525,30.39934555,39.28491919,30.36491113,30.33132852,31.86470855,29.81681171,32.16366546,36.47608852,33.51984367
25142,32.46985086,30.39234326,39.27842373,30.3655752,30.32426964,31.86542967,29.81025312,32.15716621,36.47694681,33.52067576
25143,32.47063654,30.39310875,39.27934243,30.3662392,30.32501864,31.86615071,29.81114296,32.15807969,36.47780501,33.52150776
25144,32.47142213,30.39387416,39.28026104,30.36690314,30.32576757,31.86687168,29.8120327,32.15899308,36.47866312,33.52233967
25145,32.47220765,30.39463949,39.27376675,30.36756701,30.32651641,31.86759258,29.81292236,32.15990638,36.47952114,33.52317149
25146,32.47299308,30.39540475,39.27468536,30.36823082,30.32726519,31.86831341,29.81381192,32.16081957,36.48037906,33.52400323
25147,32.47377844,30.39616993,39.27560388,30.36889456,30.32801389,31.86903417,29.81470138,32.16173267,36.48123689,33.52483488
25148,32.47456371,30.39693503,39.26911075,30.36955824,30.32876251,31.86975485,29.81559076,32.16264567,36.48209464,33.52566644
25149,32.4753489,30.39770005,39.27002928,30.37022185,30.32951106,31.87047546,29.81648004,32.16355857,36.48295229,33.52649792
25150,32.47613401,30.39846499,39.27094771,30.3708854,30.33025953,31.87119599,29.81736923,32.16447138,36.48380985,33.52732931
25151,32.47691905,30.39922986,39.27186604,30.37154888,30.33100792,31.87191646,29.81825832,32.16538409,36.48466731,33.52816061
25152,32.477704,30.39999465,39.27278427,30.37221229,30.33175624,31.87263685,29.81914732,32.1662967,36.48552469,33.52899183
25153,32.47848887,30.40075936,39.27370239,30.37287564,30.33250449,31.87335717,29.82003623,32.16720922,36.48638198,33.52982296
25154,32.47307194,30.39556803,39.28001596,30.36782488,30.32734226,31.86808018,29.81472944,32.16166003,36.48052474,33.52425265
25155,32.47385678,30.39633271,39.28093399,30.36848819,30.32809046,31.86880046,29.81561831,32.16257251,36.481382,33.52508375
25156,32.46689566,30.38933378,39.27444265,30.36915143,30.32883859,31.86952067,29.81650708,32.16348489,36.48223917,33.52591476
25157,32.46148029,30.38414399,39.26830698,30.36410176,30.32367744,31.86424479,29.81120136,32.15793679,36.47638305,33.52034556
25158,32.46226523,30.38490877,39.26922511,30.36476496,30.32442553,31.86496496,29.81209009,32.15884914,36.4772402,33.52117654
25159,32.46305009,30.38567347,39.27014313,30.36542811,30.32517354,31.86568506,29.81297873,32.15976139,36.47809725,33.52200743
25160,32.46383487,30.38643809,39.27106106,30.36609118,30.32592148,31.86640509,29.81386727,32.16067355,36.47895422,33.52283823
25161,32.46461957,30.38720264,39.27197888,30.36675419,30.32666934,31.86712505,29.81475573,32.1615856,36.47981109,33.52366895
25162,32.46540419,30.38796711,39.2728966,30.36741714,30.32741713,31.86784493,29.81564408,32.16249756,36.48066787,33.52449958
25163,32.46618873,30.38873151,39.27381423,30.36808002,30.32816484,31.86856474,29.81653235,32.16340942,36.48152456,33.52533012
25164,32.46077464,30.38354294,39.26768003,30.36303153,30.32300491,31.86329011,29.8112279,32.15786266,36.47566985,33.51976225
25165,32.46919442,30.39248444,39.27399212,30.37257938,30.31784599,31.87220966,29.80592441,32.15231685,36.46981612,33.51419538
25166,32.46997894,30.39324881,39.27490973,30.37324226,30.3185937,31.87292947,29.80681269,32.15322874,36.47067285,33.51502594
25167,32.47076338,30.39401311,39.27582724,30.37390508,30.31934133,31.87364919,29.80770087,32.15414054,36.4715295,33.51585642
25168,32.47154774,30.39477733,39.27674465,30.37456782,30.32008889,31.87436885,29.80858896,32.15505223,36.47238605,33.51668681
25169,32.47233202,30.39554148,39.27766196,30.37523051,30.32083637,31.87508844,29.80947696,32.15596383,36.47324251,33.51751712
25170,32.47311622,30.39630554,39.27857917,30.37589312,30.32158377,31.87580795,29.81036487,32.15687533,36.47409888,33.51834734
